cut	67
Partition 0	15,25
Partition 1	14,23
Partition 2	48,53
Partition 3	19,16
Partition 4	3,24
Partition 5	10,21
Partition 6	44,9
Partition 7	57,46,55
Partition 8	31,37
Partition 9	20,38
Partition 10	5,45,59
Partition 11	18,13,51
Partition 12	49,47,33
Partition 13	22,32
Partition 14	34,56
Partition 15	40,11
Partition 16	12,2
Partition 17	26,43
Partition 18	6,30,58
Partition 19	17,28,50
Partition 20	39,42
Partition 21	1,36
Partition 22	52,41
Partition 23	29,35,54
Partition 24	27,8
Partition 25	0,7,4
