cut	35
Partition 0	7513,7504,7503,7512
Partition 1	7495,7499,7498,7502,7501
Partition 2	7547,7548,7549,7550
Partition 3	7491,7514,7546,7555
Partition 4	7511,7508,7509,7510
Partition 5	7506,7505,7516,7507,7493
Partition 6	7494,7540,7543,7544
Partition 7	7539,7541,7515,7492,7542
Partition 8	7519,7518,7497,7517
Partition 9	7530,7490,7545,7531
Partition 10	7532,7533,7500,7536
Partition 11	7534,7537,7538,7535,7551
Partition 12	7559,7554,7553,7552
Partition 13	7520,7521,7522,7529,7528
Partition 14	7558,7523,7557,7556
Partition 15	7524,7525,7496,7526,7527
