cut	60
Partition 0	3588,3587,3589
Partition 1	3527,3528
Partition 2	3567,3568
Partition 3	3521,3598
Partition 4	3559,3599,3558
Partition 5	3602,3601,3600
Partition 6	3571,3569,3570
Partition 7	3543,3542
Partition 8	3533,3531,3532
Partition 9	3539,3540,3530
Partition 10	3538,3541,3535
Partition 11	3565,3564,3566
Partition 12	3537,3536
Partition 13	3523,3561,3560
Partition 14	3562,3529,3563
Partition 15	3551,3552
Partition 16	3550,3549,3583
Partition 17	3544,3545,3547
Partition 18	3585,3584
Partition 19	3553,3554
Partition 20	3555,3556,3557
Partition 21	3572,3573,3546
Partition 22	3574,3575,3522
Partition 23	3591,3592
Partition 24	3593,3594,3595
Partition 25	3597,3582,3596
Partition 26	3579,3580,3581
Partition 27	3526,3590
Partition 28	3576,3577,3520
Partition 29	3525,3534,3586
Partition 30	3524,3578,3548
