iteration	t
1	96,118,145,151,191,264,389,421,465
2	26,28,79,172,195,197,344,489,922,1040,1139,1221,2447,4705,4719,5544
3	55,59,115,125,183,251,269,316,444,636,878,1020,1025,1058,1669
4	35,55,84,146,192,462,494,606,692,1102,1294,1328,1354,1416,1571,1578,1732,1738
5	46,58,68,118,127,138,941,2030
6	14,22,28,104,155,1114,2821,4675,10589
7	11,78,169,172,313,5661
8	29,175,862,1028
9	88,229,605,606,607,628,5020
