cut	76
Partition 0	3547,3548,3544
Partition 1	3545,3546
Partition 2	3538,3539,3540
Partition 3	3535,3536,3537
Partition 4	3566,3569
Partition 5	3560,3571,3570
Partition 6	3563,3565
Partition 7	3543,3523,3592
Partition 8	3562,3541,3542,3561
Partition 9	3557,3558
Partition 10	3555,3556,3564
Partition 11	3584,3583
Partition 12	3581,3582,3580
Partition 13	3607,3606,3608
Partition 14	3603,3604
Partition 15	3559,3533
Partition 16	3605,3526,3578,3579
Partition 17	3586,3587,3534
Partition 18	3573,3572,3551
Partition 19	3621,3574
Partition 20	3531,3550,3532
Partition 21	3521,3530,3549
Partition 22	3591,3553
Partition 23	3575,3576,3577
Partition 24	3620,3590,3619
Partition 25	3525,3529,3528
Partition 26	3567,3554,3568
Partition 27	3520,3610
Partition 28	3585,3589,3588
Partition 29	3602,3617,3618
Partition 30	3614,3615,3616
Partition 31	3611,3612,3613
Partition 32	3597,3598
Partition 33	3522,3596,3527
Partition 34	3594,3593,3595
Partition 35	3609,3524,3552
Partition 36	3601,3600,3599
