cut	40
Partition 0	3546,3550,3545,3551
Partition 1	3541,3543,3542,3544
Partition 2	3547,3548,3549,3560
Partition 3	3594,3553,3593,3592,3552
Partition 4	3567,3580,3520,3581
Partition 5	3566,3564,3559,3565,3524
Partition 6	3533,3532,3534,3535,3536
Partition 7	3557,3558,3556,3554
Partition 8	3570,3571,3588,3572
Partition 9	3586,3589,3591,3590
Partition 10	3585,3584,3583,3582
Partition 11	3530,3521,3531,3587
Partition 12	3537,3539,3538,3540
Partition 13	3522,3527,3526,3563,3562
Partition 14	3569,3573,3578,3574,3579
Partition 15	3523,3575,3576,3561,3577
Partition 16	3528,3568,3555,3529,3525
