cut	55
Partition 0	3565,3566,3568,3567
Partition 1	3569,3559,3564,3563
Partition 2	3522,3552,3553,3554
Partition 3	3589,3606,3607,3605
Partition 4	3556,3570,3555,3571,3608
Partition 5	3597,3595,3596
Partition 6	3520,3530,3528,3594,3529
Partition 7	3561,3524,3551,3562,3550
Partition 8	3611,3610,3549,3609
Partition 9	3527,3531,3532,3547,3548
Partition 10	3539,3545,3540,3544
Partition 11	3537,3546,3536,3535
Partition 12	3521,3538,3599,3600
Partition 13	3541,3560,3542,3523,3543
Partition 14	3557,3558,3525,3591,3590
Partition 15	3572,3575,3576,3577
Partition 16	3573,3584,3574,3583
Partition 17	3526,3534,3592,3533,3593
Partition 18	3585,3586,3587,3588
Partition 19	3582,3581,3579,3580,3578
Partition 20	3603,3601,3602,3598,3604
