cut	60
Partition 0	3601,3526,3547,3551,3602
Partition 1	3595,3594,3574,3549,3550
Partition 2	3623,3622,3546,3621
Partition 3	3559,3521,3560,3553,3561
Partition 4	3620,3552,3570,3571,3619
Partition 5	3558,3524,3537,3557
Partition 6	3612,3613,3614,3615,3616
Partition 7	3605,3607,3618,3606,3617
Partition 8	3611,3598,3599,3604,3603
Partition 9	3593,3596,3525,3609,3610,3608
Partition 10	3533,3580,3581,3578,3579
Partition 11	3532,3534,3564,3535,3548
Partition 12	3523,3582,3585,3584,3583
Partition 13	3575,3576,3577,3587,3589
Partition 14	3586,3588,3592,3591,3590
Partition 15	3531,3538,3565,3566,3567
Partition 16	3522,3530,3600,3536,3543
Partition 17	3540,3541,3539,3556,3542
Partition 18	3527,3554,3555,3573,3572
Partition 19	3528,3529,3545,3520,3544
Partition 20	3563,3562,3597,3569,3568
