cut	60
Partition 0	3620,3571,3619,3592
Partition 1	3623,3622,3591,3590
Partition 2	3546,3621,3545,3544
Partition 3	3527,3528,3552,3529,3553
Partition 4	3559,3521,3560,3570,3569
Partition 5	3531,3538,3565,3588
Partition 6	3540,3541,3539,3542
Partition 7	3522,3530,3600,3536,3543
Partition 8	3563,3566,3567,3568
Partition 9	3558,3556,3562,3557,3561
Partition 10	3551,3549,3550,3524,3537
Partition 11	3532,3533,3564,3548
Partition 12	3554,3555,3523,3572
Partition 13	3534,3535,3584,3583,3520
Partition 14	3580,3581,3578,3579
Partition 15	3573,3575,3576,3574,3577
Partition 16	3582,3585,3586,3587,3589
Partition 17	3611,3598,3597,3599
Partition 18	3612,3613,3614,3615
Partition 19	3607,3618,3606,3616,3617
Partition 20	3601,3602,3604,3603
Partition 21	3525,3609,3610,3608,3547
Partition 22	3593,3596,3605,3595,3526,3594
