path	1
T	NA
cut	42
Partition 0	5,78,11,13,74,22,4,63
Partition 1	7,21,27,65,54,76,77
Partition 2	16,19,33,41,49,67,73,68
Partition 3	14,23,26,75,24,50,29,42,51
Partition 4	6,35,45,72,62,59,38,20,43
Partition 5	2,3,30,40,15,44,39,66
Partition 6	8,36,64,12,79,69,32,70
Partition 7	0,25,1,46,71,37,58,55
Partition 8	31,17,60,57,61,52,56
Partition 9	9,34,18,28,10,53,47,48
path	2
T	NA
cut	42
Partition 0	5,78,11,13,74,22,4,63
Partition 1	7,21,27,65,54,76,77
Partition 2	16,19,33,41,49,67,73,68
Partition 3	14,23,26,75,24,50,29,42,51
Partition 4	6,35,45,72,62,59,38,20,43
Partition 5	2,3,30,40,15,44,39,66
Partition 6	8,36,64,12,79,69,32,70
Partition 7	0,25,1,46,71,37,58,55
Partition 8	31,17,60,57,61,52,56
Partition 9	9,34,18,28,10,53,47,48
path	3
T	NA
cut	43
Partition 0	5,78,11,13,74,22,4
Partition 1	7,21,27,65,54,76,77
Partition 2	16,19,33,41,49,67,73,68
Partition 3	14,23,26,75,24,50,29,42,51
Partition 4	6,35,45,72,62,59,38,20,43
Partition 5	2,3,30,40,15,44,39,66
Partition 6	8,36,64,12,79,69,32,70
Partition 7	0,25,1,46,71,37,58,55
Partition 8	31,17,60,57,61,52,56
Partition 9	9,34,18,28,10,53,47,48
Partition 12	63
