cut	68
Partition 0	40,66,52
Partition 1	2,3,39
Partition 2	30,15,44
Partition 3	12,79,69
Partition 4	35,17,60,61
Partition 5	57,32,56
Partition 6	0,37,58
Partition 7	6,45,43
Partition 8	31,72,63
Partition 9	28,47,48
Partition 10	34,18,10
Partition 11	25,9,53,55
Partition 12	59,33,42
Partition 13	16,19,68
Partition 14	49,67,73
Partition 15	75,76,77
Partition 16	1,46,24
Partition 17	14,23,26,51
Partition 18	36,65,71
Partition 19	78,7,11
Partition 20	21,27,54
Partition 21	5,13,74
Partition 22	22,4,70
Partition 23	64,50,29
Partition 24	8,62,38,20,41
