cut	47
Partition 0	6,37,83,60
Partition 1	11,34,45,70
Partition 2	2,20,35,21,47
Partition 3	50,9,10,30,63
Partition 4	62,73,59,68
Partition 5	4,44,82,57
Partition 6	48,66,49,87,67
Partition 7	23,77,14,84
Partition 8	16,31,32,65,61
Partition 9	53,33,42,78,56
Partition 10	72,12,26,81
Partition 11	24,41,13,46
Partition 12	40,88,80,0
Partition 13	1,85,69,29,79
Partition 14	89,17,86,58,64
Partition 15	3,22,36,54,51
Partition 16	5,52,75,39,74
Partition 17	19,15,27,76
Partition 18	8,28,18,25,55
Partition 19	7,38,43,71
