cut	63
Partition 0	20,50,73,83
Partition 1	82,8,37,55,58
Partition 2	14,32,26,75,42
Partition 3	15,16,29,48,21
Partition 4	1,89,85,65,7
Partition 5	78,43,56,81
Partition 6	0,40,36,87
Partition 7	9,18,19,39,66
Partition 8	25,47,74,76
Partition 9	41,2,38,86,67
Partition 10	57,24,46,70
Partition 11	33,80,44,49
Partition 12	13,68,27,69
Partition 13	4,51,31,45,88
Partition 14	79,10,34,35,61
Partition 15	12,5,54,17
Partition 16	22,53,30,63
Partition 17	6,59,64,23
Partition 18	3,84,52,60,62
Partition 19	72,11,77,28,71
