cut	49
Partition 0	3561,3562,3522,3540
Partition 1	3527,3555,3528,3530
Partition 2	3548,3549,3551,3550
Partition 3	3536,3537,3538,3541
Partition 4	3569,3570,3575,3574
Partition 5	3566,3563,3567,3568,3564
Partition 6	3599,3576,3520
Partition 7	3598,3596,3553,3597
Partition 8	3532,3533,3534,3535,3552
Partition 9	3584,3585,3595,3594
Partition 10	3590,3591,3592,3593
Partition 11	3554,3523,3556,3539
Partition 12	3586,3589,3587,3588
Partition 13	3525,3565,3580,3521,3583
Partition 14	3543,3579,3578,3577
Partition 15	3544,3547,3558,3546
Partition 16	3526,3582,3529,3581
Partition 17	3531,3524,3545,3573,3557
Partition 18	3559,3560,3542,3572,3571
