path	1
T	27
cut	79
Partition 0	57,11,73,74,65,63
Partition 1	69,50,71,3,44,68,15
Partition 2	41,32,37,72,17,18,13
Partition 3	45,19,55,20,53,77
Partition 4	40,39,21,48,12,62,61
Partition 5	22,31,1,58,59,30,27
Partition 6	79,16,29,28,60,38
Partition 7	78,52,56,64,10,9,70
Partition 8	7,46,5,76,75,26,33
Partition 9	35,54,47,8,67,43
Partition 10	24,25,51,6,14,23,66
Partition 11	0,36,4,2,34,42,49
path	2
T	27
cut	79
Partition 0	57,11,73,74,65,63
Partition 1	69,50,71,3,44,68,15
Partition 2	41,32,37,72,17,18,13
Partition 3	45,19,55,20,53,77
Partition 4	40,39,21,48,12,62,61
Partition 5	22,31,1,58,59,30,27
Partition 6	79,16,29,28,60,38
Partition 7	78,52,56,64,10,9,70
Partition 8	7,46,5,76,75,26,33
Partition 9	35,54,47,8,67,43
Partition 10	24,25,51,6,14,23,66
Partition 11	0,36,4,2,34,42,49
path	3
T	27
cut	79
Partition 0	57,11,73,74,65,63
Partition 1	69,50,71,3,44,68,15
Partition 2	41,32,37,72,17,18,13
Partition 3	45,19,55,20,53,77
Partition 4	40,39,21,48,12,62,61
Partition 5	22,31,1,58,59,30,27
Partition 6	79,16,29,28,60,38
Partition 7	78,52,56,64,10,9,70
Partition 8	7,46,5,76,75,26,33
Partition 9	35,54,47,8,67,43
Partition 10	24,25,51,6,14,23,66
Partition 11	0,36,4,2,34,42,49
