cut	80
Partition 0	3540,3549,3548
Partition 1	3521,3530,3605
Partition 2	3573,3572,3551
Partition 3	3531,3550,3532
Partition 4	3571,3570,3569
Partition 5	3567,3554,3568
Partition 6	3525,3563,3562
Partition 7	3529,3565,3566
Partition 8	3542,3544,3592
Partition 9	3546,3547,3587
Partition 10	3545,3543,3541
Partition 11	3526,3586,3534
Partition 12	3535,3536,3537
Partition 13	3538,3539,3533
Partition 14	3580,3578,3579
Partition 15	3523,3581,3582
Partition 16	3559,3560,3561
Partition 17	3520,3585,3602
Partition 18	3589,3590,3588
Partition 19	3621,3574,3620
Partition 20	3617,3619,3618
Partition 21	3614,3615,3613
Partition 22	3609,3616,3608
Partition 23	3610,3611,3612
Partition 24	3603,3604,3607,3606
Partition 25	3598,3599
Partition 26	3594,3593,3595
Partition 27	3522,3596,3527
Partition 28	3601,3597,3600
Partition 29	3584,3577,3583
Partition 30	3528,3575,3576
Partition 31	3524,3557,3558
Partition 32	3555,3556,3564
Partition 33	3591,3553,3552
