cut	81
Partition 0	7576,7496
Partition 1	7523,7524
Partition 2	7493,7521
Partition 3	7525,7535,7534
Partition 4	7577,7578,7522
Partition 5	7546,7527
Partition 6	7549,7526,7497
Partition 7	7509,7510
Partition 8	7574,7575,7580
Partition 9	7547,7548,7579
Partition 10	7501,7545
Partition 11	7491,7500
Partition 12	7520,7536
Partition 13	7513,7511,7512
Partition 14	7565,7498,7499
Partition 15	7508,7519
Partition 16	7516,7517,7518
Partition 17	7540,7541
Partition 18	7502,7503,7569
Partition 19	7504,7505,7581,7533
Partition 20	7531,7532
Partition 21	7528,7529,7530
Partition 22	7506,7507
Partition 23	7514,7544,7492
Partition 24	7490,7542,7543
Partition 25	7551,7552,7560
Partition 26	7553,7554
Partition 27	7583,7584
Partition 28	7567,7585,7586
Partition 29	7582,7588,7587
Partition 30	7566,7589
Partition 31	7595,7594,7593
Partition 32	7555,7495
Partition 33	7539,7591,7592
Partition 34	7494,7537,7538
Partition 35	7515,7557
Partition 36	7571,7570
Partition 37	7556,7573,7568,7572
Partition 38	7550,7559,7558
Partition 39	7564,7590
Partition 40	7562,7563,7561
