Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
7	8	31	lc	True	True	False	True	3	2	10	8
6	2	31	lc	True	True	True	True	3	2	7	7
6	4	31	lc	True	True	True	True	3	2	7	7
6	5	31	lc	True	True	True	True	3	2	7	7
6	7	31	lc	True	True	True	True	3	2	7	7
6	9	31	lc	True	True	True	True	3	2	7	7
8	8	31	lc	True	True	False	True	3	2	12	11
4	1	31	lc	True	True	False	True	3	2	5	5
4	5	31	lc	True	True	False	True	3	2	5	5
4	8	31	lc	True	True	False	True	3	2	5	5
5	1	31	lc	False	True	True	True	2	2	6	6
5	5	31	lc	False	True	True	True	2	2	6	6
5	6	31	lc	False	True	True	True	2	2	6	6
5	8	31	lc	False	True	True	True	2	2	6	6
