cut	62
Partition 0	2,3,40,66
Partition 1	30,15,44
Partition 2	35,17,60,61
Partition 3	12,79,69
Partition 4	57,32,52,56
Partition 5	0,25,37
Partition 6	9,53,58,55
Partition 7	6,45,72,43
Partition 8	34,18,39,10
Partition 9	31,28,47,63,48
Partition 10	16,19,33
Partition 11	42,49,51,67
Partition 12	1,46,24,59
Partition 13	14,23,26,75
Partition 14	76,73,68,77
Partition 15	27,54,71,41
Partition 16	50,29,38,20
Partition 17	8,36,64,65
Partition 18	7,11,21,62
Partition 19	13,74,70
Partition 20	5,78,22,4
