cut	96
Partition 0	50,4,37
Partition 1	15,85,30
Partition 2	67,17,71,86
Partition 3	45,1,69
Partition 4	89,23,79
Partition 5	22,80,61
Partition 6	99,16,94,77
Partition 7	32,56,55
Partition 8	65,39,73
Partition 9	7,38,51
Partition 10	3,25,70,88
Partition 11	58,34,47
Partition 12	10,26,68,29
Partition 13	11,92,75
Partition 14	14,54,87,64
Partition 15	43,76,44
Partition 16	12,35,98
Partition 17	24,28,60,91
Partition 18	66,6,90
Partition 19	97,53,74
Partition 20	5,31,27
Partition 21	2,57,95,52
Partition 22	18,20,48
Partition 23	84,63,82
Partition 24	49,93,33
Partition 25	19,62,40,59
Partition 26	0,46,36
Partition 27	81,8,41,42
Partition 28	13,21,78
Partition 29	9,72,83,96
