cut	47
Partition 0	3527,3528
Partition 1	3531,3532,3533
Partition 2	3534,3529,3530
Partition 3	3535,3545,3544
Partition 4	3584,3546
Partition 5	3585,3583
Partition 6	3551,3552
Partition 7	3522,3536,3538
Partition 8	3537,3577
Partition 9	3541,3540
Partition 10	3526,3542,3543
Partition 11	3520,3579,3578
Partition 12	3524,3539,3568
Partition 13	3562,3563
Partition 14	3560,3561
Partition 15	3571,3525,3559
Partition 16	3574,3575
Partition 17	3576,3567,3521
Partition 18	3557,3555,3558
Partition 19	3556,3523
Partition 20	3553,3550
Partition 21	3547,3549,3548
Partition 22	3554,3565,3564
Partition 23	3566,3582
Partition 24	3572,3570,3569
Partition 25	3573,3580,3581
