cut	51
Partition 0	3611,3610,3572,3520,3609
Partition 1	3543,3571,3542,3530,3531
Partition 2	3534,3535,3576,3529,3575
Partition 3	3536,3540,3524,3577,3541
Partition 4	3593,3596,3594,3595
Partition 5	3546,3547,3589,3523,3591
Partition 6	3590,3533,3548,3549
Partition 7	3522,3544,3592,3545
Partition 8	3568,3569,3570,3552,3550,3551
Partition 9	3588,3585,3586,3587
Partition 10	3528,3537,3538,3539,3556
Partition 11	3567,3558,3557,3566,3565
Partition 12	3527,3525,3563,3560,3564
Partition 13	3526,3562,3578,3561,3559,3521
Partition 14	3574,3584,3598,3597
Partition 15	3579,3580,3581,3582,3583
Partition 16	3573,3555,3554,3553,3599
Partition 17	3601,3602,3603,3604,3605
Partition 18	3532,3600,3607,3606,3608
