cut	28
Partition 0	1,3,47,54,61
Partition 1	5,20,48,30,42
Partition 2	14,29,33,64,52
Partition 3	4,12,18,19,31
Partition 4	0,38,41,46,57,67
Partition 5	10,35,26,51
Partition 6	60,68,21,39,43
Partition 7	7,15,24,45,49,66
Partition 8	17,36,37,58,63
Partition 9	8,32,55,44,50
Partition 10	6,13,34,65
Partition 11	59,27,28,62,69
Partition 12	9,2,22,25,56
Partition 13	11,16,40,23,53
