cut	63
Partition 0	77,31,32,61,70
Partition 1	73,44,54,49,59,78
Partition 2	19,89,84,30,66
Partition 3	36,48,83,71,80,96
Partition 4	3,47,42,79,81,74
Partition 5	0,88,1,63,65,58
Partition 6	9,64,10,14,26,94
Partition 7	69,62,57,86,17
Partition 8	28,43,51,4,95
Partition 9	60,50,39,56,82,93
Partition 10	8,11,68,90,33
Partition 11	2,75,15,76,35,41
Partition 12	7,40,24,21,27
Partition 13	18,25,38,53,52
Partition 14	91,16,29,72,92,98
Partition 15	34,55,99,67,6
Partition 16	45,22,12,97,46,23
Partition 17	5,13,20,37,85,87
