cut	62
Partition 0	3611,3610,3609
Partition 1	3524,3551,3550
Partition 2	3532,3547,3549,3548
Partition 3	3527,3531,3520,3528
Partition 4	3558,3559,3563
Partition 5	3561,3564,3562
Partition 6	3571,3608,3607
Partition 7	3555,3553,3554
Partition 8	3556,3570,3569,3568
Partition 9	3522,3552,3589
Partition 10	3606,3605,3604
Partition 11	3565,3566,3567
Partition 12	3597,3594,3595,3596,3598
Partition 13	3599,3600,3603
Partition 14	3580,3601,3602
Partition 15	3582,3581,3579,3578
Partition 16	3557,3585,3586
Partition 17	3577,3587,3588
Partition 18	3521,3541,3525
Partition 19	3560,3542,3523,3543,3590
Partition 20	3592,3593,3591
Partition 21	3526,3534,3533
Partition 22	3530,3584,3529,3583
Partition 23	3574,3575,3576
Partition 24	3536,3572,3573,3535
Partition 25	3537,3546,3545
Partition 26	3538,3539,3540,3544
