cut	51
Partition 0	3585,3584,3583,3582
Partition 1	3586,3581,3576,3577,3587
Partition 2	3609,3608,3606,3607,3605
Partition 3	3579,3580,3578,3604,3528
Partition 4	3558,3559,3557,3556
Partition 5	3522,3530,3537,3536,3538
Partition 6	3529,3523,3590,3591,3592
Partition 7	3525,3521,3553,3567,3531
Partition 8	3541,3524,3527,3597,3555,3554
Partition 9	3526,3573,3603,3572
Partition 10	3612,3610,3611,3589,3588
Partition 11	3569,3543,3570,3568,3571,3565
Partition 12	3539,3542,3540,3545
Partition 13	3613,3562,3561,3560,3547,3546
Partition 14	3596,3599,3575,3574,3598
Partition 15	3534,3535,3532,3566,3533
Partition 16	3549,3550,3551,3548,3552
Partition 17	3520,3593,3544,3563,3564
Partition 18	3602,3594,3595,3600,3601
