cut	59
Partition 0	7576,7577,7578,7548,7579
Partition 1	7500,7496,7501,7545,7547
Partition 2	7509,7510,7523,7524
Partition 3	7580,7588,7586,7587,7589
Partition 4	7595,7594,7574,7575,7593
Partition 5	7493,7521,7549,7497
Partition 6	7583,7522,7525,7582,7585,7584
Partition 7	7531,7535,7533,7534,7532
Partition 8	7569,7505,7540,7541,7581
Partition 9	7502,7503,7504,7546,7526,7527
Partition 10	7498,7499,7520,7519,7518
Partition 11	7537,7538,7539,7536,7592
Partition 12	7507,7562,7560,7508,7561
Partition 13	7550,7559,7571,7570,7572
Partition 14	7573,7564,7563,7590,7591
Partition 15	7494,7555,7551,7552,7495
Partition 16	7565,7556,7568,7566,7567
Partition 17	7543,7557,7553,7558,7554
Partition 18	7513,7491,7511,7512,7517
Partition 19	7542,7514,7515,7544,7516
Partition 20	7490,7506,7528,7492,7529,7530
