cut	50
Partition 0	3602,3601,3599,3600
Partition 1	3521,3598,3559,3558
Partition 2	3541,3535,3543,3542
Partition 3	3527,3528,3533,3532
Partition 4	3588,3586,3587,3589
Partition 5	3539,3530,3529,3531
Partition 6	3523,3561,3560,3562,3563
Partition 7	3536,3565,3564
Partition 8	3566,3571,3569,3570
Partition 9	3538,3540,3537,3567,3568
Partition 10	3573,3574,3575,3582
Partition 11	3572,3546,3522,3553
Partition 12	3597,3594,3595,3596
Partition 13	3544,3545,3547,3585
Partition 14	3551,3555,3552,3556,3554
Partition 15	3577,3520,3557,3590
Partition 16	3526,3591,3592,3593
Partition 17	3550,3549,3584,3583
Partition 18	3578,3579,3580,3581
Partition 19	3576,3525,3524,3534,3548
