cut	58
Partition 0	7531,7535,7533,7534,7532
Partition 1	7493,7521,7549,7526,7527,7497
Partition 2	7509,7510,7523,7576,7496
Partition 3	7583,7577,7578,7524,7522,7525
Partition 4	7595,7594,7593,7588,7589
Partition 5	7582,7585,7584,7586,7587
Partition 6	7574,7548,7575,7580,7579
Partition 7	7500,7502,7504,7501,7505,7545
Partition 8	7503,7546,7569,7540,7541,7581,7547
Partition 9	7494,7537,7555,7551,7495
Partition 10	7538,7539,7573,7590,7591,7592
Partition 11	7562,7552,7560,7564,7563,7561
Partition 12	7557,7556,7568,7566,7567,7572
Partition 13	7553,7550,7559,7571,7570,7558,7554
Partition 14	7490,7506,7542,7544,7543
Partition 15	7528,7514,7492,7529,7530
Partition 16	7513,7491,7511,7512,7565
Partition 17	7515,7516,7519,7517,7518
Partition 18	7507,7498,7499,7520,7508,7536
