cut	47
Partition 0	3565,3555,3522,3552,3553,3554
Partition 1	3556,3570,3566,3569,3568,3567
Partition 2	3571,3589,3606,3608,3607,3605
Partition 3	3527,3531,3520,3530,3528,3529
Partition 4	3597,3559,3564,3594,3563,3595,3596
Partition 5	3611,3610,3549,3548,3609
Partition 6	3561,3532,3524,3551,3562,3550
Partition 7	3536,3584,3526,3534,3583,3535
Partition 8	3592,3533,3593,3591,3598,3604
Partition 9	3537,3546,3547,3545,3540,3544
Partition 10	3538,3572,3573,3539,3574,3575,3576
Partition 11	3581,3579,3580,3601,3578,3602
Partition 12	3521,3560,3599,3600,3582,3603
Partition 13	3541,3525,3542,3523,3543,3590
Partition 14	3557,3558,3585,3586,3577,3587,3588
