cut	57
Partition 0	3589,3614,3615,3613
Partition 1	3617,3616,3524,3559
Partition 2	3601,3546,3599,3600
Partition 3	3550,3605,3606,3571,3607
Partition 4	3610,3608,3611,3609,3612
Partition 5	3591,3596,3598,3597
Partition 6	3573,3572,3570,3584,3583
Partition 7	3575,3586,3587,3585
Partition 8	3568,3569,3574,3561,3562
Partition 9	3565,3564,3566,3563,3588,3567
Partition 10	3521,3528,3590,3529
Partition 11	3527,3530,3535,3560,3536
Partition 12	3539,3552,3538,3553
Partition 13	3531,3526,3534,3554,3555
Partition 14	3540,3541,3543,3537,3542
Partition 15	3556,3558,3544,3557
Partition 16	3520,3549,3576,3548,3547
Partition 17	3532,3603,3604,3522,3533
Partition 18	3592,3593,3545,3523,3602
Partition 19	3577,3580,3578,3579,3582
Partition 20	3551,3594,3581,3525,3595
