cut	45
Partition 0	7522,7523,7524
Partition 1	7528,7520,7521
Partition 2	7504,7500,7495,7503
Partition 3	7493,7525
Partition 4	7529,7526,7527,7530
Partition 5	7491,7511,7512
Partition 6	7508,7507,7509
Partition 7	7494,7510,7513,7514
Partition 8	7497,7498,7505
Partition 9	7506,7516,7515
Partition 10	7518,7499,7501,7502,7517
Partition 11	7554,7555,7556
Partition 12	7550,7551,7490,7553
Partition 13	7541,7552,7538
Partition 14	7545,7540,7539
Partition 15	7542,7543,7544
Partition 16	7562,7561,7560
Partition 17	7531,7532,7533
Partition 18	7537,7536,7534,7535
Partition 19	7563,7519,7492
Partition 20	7548,7557,7549,7496
Partition 21	7547,7558,7546,7559
