cut	45
Partition 0	31,33,58,59
Partition 1	76,18,46
Partition 2	75,64,21
Partition 3	3,27,68
Partition 4	13,73,43,52,60
Partition 5	12,42,71
Partition 6	1,20,4
Partition 7	65,36,49,0
Partition 8	14,47,51
Partition 9	2,78,17,56
Partition 10	72,55,22,28,48
Partition 11	15,54,57
Partition 12	7,30,77,67
Partition 13	5,10,61
Partition 14	32,29,45,40
Partition 15	19,37,44,66
Partition 16	23,41,24,34
Partition 17	79,26,62
Partition 18	50,70,63,38,74
Partition 19	11,16,39
Partition 20	9,25,69
Partition 21	6,8,53,35
