cut	39
Partition 0	3538,3525
Partition 1	3536,3537
Partition 2	3555,3553,3554
Partition 3	3521,3561
Partition 4	3574,3575
Partition 5	3552,3550,3551
Partition 6	3539,3540
Partition 7	3527,3528,3522
Partition 8	3535,3534
Partition 9	3556,3560
Partition 10	3558,3559,3557
Partition 11	3529,3530,3531
Partition 12	3565,3566
Partition 13	3570,3571
Partition 14	3541,3562,3520
Partition 15	3526,3532
Partition 16	3545,3544
Partition 17	3542,3543,3533
Partition 18	3580,3579,3578
Partition 19	3547,3548
Partition 20	3546,3549
Partition 21	3563,3523
Partition 22	3564,3572,3567
Partition 23	3524,3569,3568
Partition 24	3577,3576,3573
