path	1
T	20
cut	85
Partition 0	2077,2090,2097,2067
Partition 1	2078,2091,2092,2075
Partition 2	2065,2079,2096
Partition 3	2080,2081,2085,2084,2086
Partition 4	2102,2103,2101,2104,2105
Partition 5	2098,2144,2094,2095
Partition 6	2112,2087,2109,2110
Partition 7	2107,2108,2106
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136,2137
Partition 10	2129,2138,2068
Partition 11	2142,2130,2139,2140,2076
Partition 12	2088,2082,2083,2062
Partition 13	2143,2093,2141,2063,2099,2089,2100
Partition 14	2149,2150,2151,2152
Partition 15	2146,2147,2145,2148
Partition 16	2167,2169,2153,2154
Partition 17	2168,2173,2177,2171
Partition 18	2069,2111,2127,2174
Partition 19	2128,2176,2175,2178,2172
Partition 20	2164,2166,2157,2160
Partition 21	2072,2156,2158,2074
Partition 22	2070,2161,2165,2170
Partition 23	2163,2162,2155,2159
Partition 24	2113,2114,2071,2115
Partition 25	2116,2117,2118,2121
Partition 26	2073,2119,2122,2120
Partition 27	2187,2180,2179,2181
Partition 28	2196,2194,2195,2197,2198
Partition 29	2192,2191,2193,2189,2190
Partition 30	2185,2199,2200,2186
Partition 31	2064,2125,2126,2182
Partition 32	2124,2183,2184,2188,2123
path	2
T	15
cut	87
Partition 0	2077,2090,2097,2067
Partition 1	2078,2091,2092
Partition 2	2065,2079,2096
Partition 3	2080,2081,2085,2084
Partition 4	2102,2103,2101,2104
Partition 5	2098,2075,2094,2095
Partition 6	2112,2086,2087,2100,2109,2110
Partition 7	2093,2089,2105,2107,2108,2106
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136,2137
Partition 10	2129,2138,2143,2146,2144,2068
Partition 11	2142,2130,2139,2140,2076
Partition 12	2088,2082,2083,2062
Partition 13	2141,2063,2099
Partition 14	2150,2151,2152
Partition 15	2147,2145,2148,2149
Partition 16	2167,2169,2153,2154
Partition 17	2168,2173,2177,2171
Partition 18	2069,2111,2127,2174
Partition 19	2128,2176,2175,2178,2172
Partition 20	2164,2166,2157,2160
Partition 21	2072,2156,2158,2074
Partition 22	2070,2161,2165,2170
Partition 23	2163,2162,2155,2159
Partition 24	2113,2114,2071,2115
Partition 25	2116,2117,2118,2121
Partition 26	2073,2119,2122,2120
Partition 27	2187,2180,2179,2181
Partition 28	2196,2194,2195,2197,2198
Partition 29	2192,2191,2193,2189,2190
Partition 30	2185,2199,2200,2186
Partition 31	2064,2125,2126,2182
Partition 32	2124,2183,2184,2188,2123
path	3
T	15
cut	83
Partition 0	2077,2090,2097,2067
Partition 1	2078,2091,2092,2075,2093
Partition 2	2065,2079,2096
Partition 3	2080,2081,2085,2084,2086
Partition 4	2102,2103,2101
Partition 5	2098,2144,2094,2095,2105
Partition 6	2112,2087,2109,2110
Partition 7	2107,2108,2106
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136,2137
Partition 10	2129,2138,2143,2146,2068
Partition 11	2142,2130,2139,2140,2076
Partition 12	2141,2088,2082,2083,2089,2062
Partition 13	2063,2099,2100,2104
Partition 14	2150,2151,2152
Partition 15	2147,2145,2148,2149
Partition 16	2167,2169,2153,2154
Partition 17	2168,2173,2177,2171
Partition 18	2069,2111,2127,2174
Partition 19	2128,2176,2175,2178,2172
Partition 20	2164,2166,2157,2160
Partition 21	2072,2156,2158,2074
Partition 22	2070,2161,2165,2170
Partition 23	2163,2162,2155,2159
Partition 24	2113,2114,2071,2115
Partition 25	2116,2117,2118,2121
Partition 26	2073,2119,2122,2120
Partition 27	2187,2180,2179,2181
Partition 28	2196,2194,2195,2197,2198
Partition 29	2192,2191,2193,2189,2190
Partition 30	2185,2199,2200,2186
Partition 31	2064,2125,2126,2182
Partition 32	2124,2183,2184,2188,2123
path	4
T	15
cut	85
Partition 0	2077,2090,2097,2067
Partition 1	2078,2091,2092,2075,2093
Partition 2	2065,2079,2096
Partition 3	2080,2081,2085,2084,2086
Partition 4	2102,2103,2101,2104
Partition 5	2098,2094,2095,2105
Partition 6	2112,2087,2109,2110
Partition 7	2107,2108,2106
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136,2137
Partition 10	2129,2138,2143,2068
Partition 11	2142,2130,2139,2140,2076
Partition 12	2088,2082,2083,2062
Partition 13	2146,2141,2063,2099,2089,2100
Partition 14	2150,2151,2152
Partition 15	2144,2147,2145,2148,2149
Partition 16	2167,2169,2153,2154
Partition 17	2168,2173,2177,2171
Partition 18	2069,2111,2127,2174
Partition 19	2128,2176,2175,2178,2172
Partition 20	2164,2166,2157,2160
Partition 21	2072,2156,2158,2074
Partition 22	2070,2161,2165,2170
Partition 23	2163,2162,2155,2159
Partition 24	2113,2114,2071,2115
Partition 25	2116,2117,2118,2121
Partition 26	2073,2119,2122,2120
Partition 27	2187,2180,2179,2181
Partition 28	2196,2194,2195,2197,2198
Partition 29	2192,2191,2193,2189,2190
Partition 30	2185,2199,2200,2186
Partition 31	2064,2125,2126,2182
Partition 32	2124,2183,2184,2188,2123
path	5
T	15
cut	85
Partition 0	2077,2090,2097,2067
Partition 1	2078,2091,2092,2075
Partition 2	2065,2079,2096
Partition 3	2080,2081,2085,2084,2086
Partition 4	2102,2103,2101,2104
Partition 5	2098,2093,2094,2095,2105
Partition 6	2112,2087,2109,2110
Partition 7	2107,2108,2106
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136,2137
Partition 10	2129,2138,2143,2068
Partition 11	2142,2130,2139,2140,2076
Partition 12	2088,2082,2083,2062
Partition 13	2146,2141,2063,2099,2089,2100
Partition 14	2144,2151,2152
Partition 15	2147,2145,2148,2149,2150
Partition 16	2167,2169,2153,2154
Partition 17	2168,2173,2177,2171
Partition 18	2069,2111,2127,2174
Partition 19	2128,2176,2175,2178,2172
Partition 20	2164,2166,2157,2160
Partition 21	2072,2156,2158,2074
Partition 22	2070,2161,2165,2170
Partition 23	2163,2162,2155,2159
Partition 24	2113,2114,2071,2115
Partition 25	2116,2117,2118,2121
Partition 26	2073,2119,2122,2120
Partition 27	2187,2180,2179,2181
Partition 28	2196,2194,2195,2197,2198
Partition 29	2192,2191,2193,2189,2190
Partition 30	2185,2199,2200,2186
Partition 31	2064,2125,2126,2182
Partition 32	2124,2183,2184,2188,2123
