cut	72
Partition 0	37,58
Partition 1	6,45,43
Partition 2	31,72,63
Partition 3	28,10,47
Partition 4	17,60,56
Partition 5	35,61,48
Partition 6	15,44
Partition 7	2,3,30
Partition 8	40,39,66
Partition 9	12,79,69
Partition 10	0,25,32
Partition 11	9,53,55
Partition 12	34,18,57,52
Partition 13	78,11
Partition 14	5,13,74
Partition 15	22,4,70
Partition 16	7,27,54
Partition 17	1,21,71
Partition 18	62,38,20
Partition 19	8,36,64,65
Partition 20	23,76,77
Partition 21	46,75,24
Partition 22	14,26,50,29
Partition 23	16,59,33
Partition 24	19,42,51
Partition 25	73,68
Partition 26	41,49,67
