path	1
T	NA
cut	37
Partition 0	1,26,8,9,18,33,55
Partition 1	30,50,34,36,48,38,60
Partition 2	0,16,20,6,17,63,54,45
Partition 3	11,19,29,37,47,62
Partition 4	13,5,15,57,64,65,25
Partition 5	10,7,49,44,31,51,14
Partition 6	39,2,66,22,69,53,40
Partition 7	46,4,27,58,24,23,42,52
Partition 8	12,61,21,41,68,32
Partition 9	3,43,56,67,35,28,59
path	2
T	NA
cut	37
Partition 0	1,26,8,9,18,33,55
Partition 1	30,50,34,36,48,38,60
Partition 2	0,16,20,6,17,63,54,45
Partition 3	11,19,29,37,47,62
Partition 4	13,5,15,57,64,65,25
Partition 5	10,7,49,44,31,51,14
Partition 6	39,2,66,22,69,53,40
Partition 7	46,4,27,58,24,23,42,52
Partition 8	12,61,21,41,68,32
Partition 9	3,43,56,67,35,28,59
path	3
T	NA
cut	37
Partition 0	1,26,8,9,18,33,55
Partition 1	30,50,34,36,48,38,60
Partition 2	0,16,20,6,17,63,54,45
Partition 3	11,19,29,37,47,62
Partition 4	13,5,15,57,64,65,25
Partition 5	10,7,49,44,31,51,14
Partition 6	39,2,66,22,69,53,40
Partition 7	46,4,27,58,24,23,42,52
Partition 8	12,61,21,41,68,32
Partition 9	3,43,56,67,35,28,59
