cut	36
Partition 0	1694,1693
Partition 1	1673,1674
Partition 2	1671,1672
Partition 3	1706,1707
Partition 4	1692,1664,1681
Partition 5	1691,1690
Partition 6	1669,1689,1667
Partition 7	1682,1683
Partition 8	1705,1666,1668
Partition 9	1684,1679,1680
Partition 10	1695,1708
Partition 11	1696,1697,1670
Partition 12	1698,1699
Partition 13	1700,1701
Partition 14	1704,1702,1703
Partition 15	1685,1686,1665
Partition 16	1688,1687
Partition 17	1712,1711
Partition 18	1709,1710
Partition 19	1663,1678,1677
Partition 20	1662,1675,1676
