cut	54
Partition 0	1,26
Partition 1	30,50,34
Partition 2	9,18,55
Partition 3	43,8,33
Partition 4	36,48,38
Partition 5	15,57,60
Partition 6	11,29
Partition 7	6,17
Partition 8	20,63,54,45
Partition 9	19,37,47
Partition 10	13,5,65
Partition 11	64,62,25
Partition 12	39,2,66
Partition 13	69,53,40
Partition 14	0,10,22
Partition 15	46,44,31
Partition 16	3,4,58
Partition 17	27,42,52
Partition 18	51,14
Partition 19	16,67
Partition 20	56,35,28,59
Partition 21	7,49,24
Partition 22	21,41,68
Partition 23	12,61,23,32
