cut	76
Partition 0	3537,3538,3609
Partition 1	3566,3556,3557
Partition 2	3554,3555,3583
Partition 3	3543,3608,3606
Partition 4	3614,3607,3616,3615
Partition 5	3613,3612,3617
Partition 6	3587,3610,3611,3588
Partition 7	3541,3549,3550
Partition 8	3521,3539,3540
Partition 9	3545,3581,3582
Partition 10	3542,3546,3547,3548
Partition 11	3578,3579,3580
Partition 12	3523,3577,3600,3565
Partition 13	3530,3529,3599
Partition 14	3524,3544,3564,3522
Partition 15	3570,3569,3571,3572
Partition 16	3573,3567,3563
Partition 17	3559,3584,3585
Partition 18	3558,3568,3562,3520
Partition 19	3624,3623,3553
Partition 20	3576,3621,3622
Partition 21	3620,3618,3619
Partition 22	3574,3575,3605
Partition 23	3525,3589,3590,3591
Partition 24	3531,3532,3586,3592
Partition 25	3526,3535,3536,3551
Partition 26	3533,3527,3528,3552
Partition 27	3597,3598,3534
Partition 28	3596,3601,3602
Partition 29	3603,3595,3604
Partition 30	3560,3561,3593,3594
