iteration	t
1	21,43,45,89,93,691,1391,4278,6983
2	21,118,224,514,921,1178,1325,2902
3	183,193,249,290,980,1442,1848,2154,2831,4564
4	27,35,102,123,125,152,1142,1166,1255,2341,3678
5	42,63,131,168,374,391,515,1055,1276,1994,3431,3721,6534
6	263,312,592,1300,5835,7005,7041
7	31,38,195,426,3031,4483
8	2062,2084,2170,2174,2179,2277,2365,2446,2469,3308,3349,3357,3461
9	78,192,287,922,952,6326
10	12,158
