cut	60
Partition 0	3601,3602,3603
Partition 1	3562,3604,3561,3605
Partition 2	3555,3526,3554,3553
Partition 3	3600,3607,3606
Partition 4	3527,3525,3587
Partition 5	3588,3585,3586
Partition 6	3567,3538,3539,3556
Partition 7	3528,3537,3580
Partition 8	3579,3581,3582
Partition 9	3547,3558,3591
Partition 10	3532,3533,3521,3557
Partition 11	3563,3566,3564,3565
Partition 12	3578,3559,3560
Partition 13	3590,3548,3549
Partition 14	3546,3589,3523
Partition 15	3545,3552,3550,3551
Partition 16	3576,3529,3575
Partition 17	3534,3535,3536
Partition 18	3542,3530,3531
Partition 19	3540,3524,3577,3583,3541
Partition 20	3573,3574,3584
Partition 21	3592,3593,3594
Partition 22	3596,3598,3595,3597
Partition 23	3611,3610,3572,3520
Partition 24	3599,3608,3609
Partition 25	3543,3571,3570
Partition 26	3522,3544,3568,3569
