cut	70
Partition 0	3554,3555,3556
Partition 1	3566,3557,3613,3612
Partition 2	3616,3617,3618
Partition 3	3587,3610,3611,3588
Partition 4	3540,3541,3550
Partition 5	3581,3580,3583,3582
Partition 6	3579,3537,3538,3609
Partition 7	3600,3599,3615
Partition 8	3539,3547,3531,3530
Partition 9	3521,3578,3548,3549
Partition 10	3529,3606,3522
Partition 11	3543,3608,3614,3607
Partition 12	3565,3524,3544,3564
Partition 13	3542,3546,3523,3545,3577
Partition 14	3596,3597,3598,3534
Partition 15	3601,3602,3603
Partition 16	3567,3560,3561,3563
Partition 17	3593,3594,3595
Partition 18	3620,3604,3605,3619
Partition 19	3624,3623,3622
Partition 20	3574,3575,3573,3576,3621
Partition 21	3559,3562,3584
Partition 22	3570,3520,3553,3571
Partition 23	3558,3568,3569,3572
Partition 24	3532,3586,3585,3592
Partition 25	3525,3589,3590,3591
Partition 26	3533,3528,3551,3552
Partition 27	3526,3527,3535,3536
