cut	67
Partition 0	3538,3539,3540,3548
Partition 1	3541,3542,3544,3592
Partition 2	3545,3546,3543,3547
Partition 3	3604,3607,3608
Partition 4	3586,3587,3534
Partition 5	3605,3526,3606,3578
Partition 6	3581,3582,3583
Partition 7	3537,3533,3580,3579
Partition 8	3535,3603,3523,3536
Partition 9	3563,3562,3561
Partition 10	3565,3570,3566,3569
Partition 11	3584,3564,3557,3558
Partition 12	3555,3556,3559,3560,3571
Partition 13	3610,3522,3611
Partition 14	3615,3609,3524,3552
Partition 15	3612,3614,3613,3616
Partition 16	3620,3619,3618
Partition 17	3621,3574,3573,3572
Partition 18	3520,3602,3617
Partition 19	3585,3589,3525,3590,3588
Partition 20	3567,3554,3568
Partition 21	3549,3550,3551,3532
Partition 22	3529,3531,3521,3530
Partition 23	3601,3591,3600,3599
Partition 24	3575,3576,3553,3577
Partition 25	3594,3593,3595,3598
Partition 26	3528,3596,3527,3597
