cut	72
Partition 0	3554,3555,3583,3582
Partition 1	3613,3616,3617,3618
Partition 2	3566,3556,3557,3612
Partition 3	3540,3581,3587,3588
Partition 4	3538,3609,3610,3611
Partition 5	3541,3537,3549,3550
Partition 6	3524,3544,3529,3522
Partition 7	3539,3547,3531,3530
Partition 8	3521,3546,3548,3545
Partition 9	3578,3523,3577,3565
Partition 10	3579,3600,3599,3580
Partition 11	3608,3564,3606,3607
Partition 12	3542,3543,3614,3615
Partition 13	3603,3604,3605,3619
Partition 14	3624,3623,3621,3622
Partition 15	3574,3575,3576,3620
Partition 16	3596,3597,3598,3534
Partition 17	3590,3591,3592,3593
Partition 18	3601,3602,3594,3595
Partition 19	3526,3535,3536,3551
Partition 20	3567,3560,3561,3563
Partition 21	3573,3569,3571,3572
Partition 22	3533,3528,3553,3552
Partition 23	3532,3586,3584,3585
Partition 24	3570,3559,3562,3520
Partition 25	3527,3525,3558,3568,3589
