cut	45
Partition 0	7500,7495,7503
Partition 1	7518,7501,7502
Partition 2	7516,7517,7515
Partition 3	7505,7506,7504
Partition 4	7497,7498,7499
Partition 5	7547,7511,7546
Partition 6	7507,7491,7509
Partition 7	7512,7494,7510,7513,7514
Partition 8	7493,7525,7526
Partition 9	7529,7527,7530
Partition 10	7528,7520,7521
Partition 11	7563,7519,7492
Partition 12	7548,7557,7558
Partition 13	7562,7561,7560,7559
Partition 14	7522,7523,7524
Partition 15	7532,7533,7534
Partition 16	7537,7536,7535
Partition 17	7550,7508
Partition 18	7551,7554,7553
Partition 19	7552,7490,7531,7538
Partition 20	7549,7496,7540,7539
Partition 21	7541,7542,7543
Partition 22	7555,7544,7545,7556
