cut	58
Partition 0	3573,3540,3572,3548,3551
Partition 1	3531,3521,3530,3549,3550,3532
Partition 2	3525,3529,3567,3554,3568
Partition 3	3563,3565,3571,3570,3566,3569
Partition 4	3547,3542,3587,3544,3592
Partition 5	3545,3546,3543,3562,3541,3561
Partition 6	3605,3526,3578,3586,3579,3534
Partition 7	3535,3538,3539,3536,3537,3533
Partition 8	3559,3523,3560,3581,3582,3580
Partition 9	3520,3602,3617,3601,3616
Partition 10	3585,3589,3590,3619,3588,3618
Partition 11	3596,3597,3600,3598,3599
Partition 12	3621,3574,3620,3594,3593,3595
Partition 13	3611,3603,3604,3612,3613
Partition 14	3607,3614,3615,3606,3609,3608
Partition 15	3610,3522,3528,3576,3527,3577
Partition 16	3555,3556,3564,3591,3575,3553
Partition 17	3584,3583,3524,3552,3557,3558
