cut	67
Partition 0	3563,3567,3568
Partition 1	3556,3562,3561
Partition 2	3526,3559,3560
Partition 3	3623,3620,3571,3619
Partition 4	3592,3591,3590
Partition 5	3553,3570,3569
Partition 6	3622,3521,3546,3621
Partition 7	3536,3544,3543
Partition 8	3530,3541,3542
Partition 9	3528,3529,3545
Partition 10	3522,3527,3540,3539
Partition 11	3600,3601,3602
Partition 12	3552,3547,3548,3551
Partition 13	3531,3550,3588
Partition 14	3564,3538,3565,3566
Partition 15	3575,3576,3577
Partition 16	3595,3594,3574
Partition 17	3586,3587,3589
Partition 18	3554,3555,3573,3572
Partition 19	3580,3581,3578,3579
Partition 20	3532,3533,3534
Partition 21	3535,3582,3585
Partition 22	3523,3584,3583,3520
Partition 23	3612,3558,3557
Partition 24	3549,3524,3537
Partition 25	3613,3614,3615
Partition 26	3607,3618,3616,3617
Partition 27	3525,3608,3598
Partition 28	3593,3596,3605,3606
Partition 29	3609,3610,3611
Partition 30	3597,3599,3604,3603
