cut	34
Partition 0	1711,1710
Partition 1	1702,1703,1667
Partition 2	1690,1691
Partition 3	1700,1712,1699
Partition 4	1693,1694,1692
Partition 5	1696,1673
Partition 6	1695,1698,1697
Partition 7	1701,1704,1662
Partition 8	1675,1707,1708
Partition 9	1705,1665,1706,1709
Partition 10	1689,1688
Partition 11	1669,1679,1666
Partition 12	1680,1682
Partition 13	1683,1684,1685
Partition 14	1677,1681,1678
Partition 15	1715,1714,1713
Partition 16	1664,1687
Partition 17	1686,1674,1676
Partition 18	1663,1668
Partition 19	1670,1672,1671
