path	1
T	NA
cut	48
Partition 0	1,0,2,69,65,67,68,66,55
Partition 1	63,64,14,12,11,13,61,62,60
Partition 2	3,4,15,18,16,57,59,58
Partition 3	32,24,26,30,28,25,27,29,31
Partition 4	47,19,21,56,17,48,23,46
Partition 5	49,39,40,54,52,50,53,38,51
Partition 6	5,7,6,8,9,37,10,20,22
Partition 7	33,45,35,36,34,41,42,43,44
path	2
T	NA
cut	48
Partition 0	1,0,2,69,65,67,68,66,55
Partition 1	63,64,14,12,11,13,61,62,60
Partition 2	3,4,15,18,16,57,59,58
Partition 3	32,24,26,30,28,25,27,29,31
Partition 4	47,19,21,56,17,48,23,46
Partition 5	49,39,40,54,52,50,53,38,51
Partition 6	5,7,6,8,9,37,10,20,22
Partition 7	33,45,35,36,34,41,42,43,44
path	3
T	NA
cut	48
Partition 0	1,0,2,69,65,67,68,66,55
Partition 1	63,64,14,12,11,13,61,62,60
Partition 2	3,4,15,18,16,57,59,58
Partition 3	32,24,26,30,28,25,27,29,31
Partition 4	47,19,21,56,17,48,23,46
Partition 5	49,39,40,54,52,50,53,38,51
Partition 6	5,7,6,8,9,37,10,20,22
Partition 7	33,45,35,36,34,41,42,43,44
