cut	45
Partition 0	3521,3532,3587
Partition 1	3536,3537,3539,3538
Partition 2	3545,3546
Partition 3	3547,3549,3550
Partition 4	3548,3558,3556,3557
Partition 5	3576,3577,3578
Partition 6	3566,3567,3525,3588
Partition 7	3579,3580,3581,3582
Partition 8	3531,3543,3544
Partition 9	3534,3535,3541,3542
Partition 10	3589,3590,3522,3540,3533
Partition 11	3524,3551,3552
Partition 12	3553,3554,3555
Partition 13	3560,3562,3561
Partition 14	3564,3565,3595,3563
Partition 15	3598,3597,3596,3594
Partition 16	3528,3529,3530
Partition 17	3527,3523,3559
Partition 18	3573,3574,3591,3572,3575
Partition 19	3592,3526,3569,3593
Partition 20	3571,3585,3586,3520
Partition 21	3568,3570,3584,3583
