cut	53
Partition 0	3550,3551,3584
Partition 1	3553,3554,3552,3555
Partition 2	3547,3548,3546,3545
Partition 3	3527,3528,3541,3595
Partition 4	3596,3524,3542,3543,3597
Partition 5	3522,3578,3577,3579
Partition 6	3610,3609,3580,3576
Partition 7	3556,3549,3575,3557
Partition 8	3538,3537,3534,3536
Partition 9	3523,3573,3574,3572
Partition 10	3586,3585,3525,3529,3530
Partition 11	3558,3520,3539
Partition 12	3559,3560,3567,3571
Partition 13	3606,3607,3608,3604
Partition 14	3564,3565,3598,3599
Partition 15	3601,3540,3602,3603
Partition 16	3581,3600,3535,3531
Partition 17	3533,3570,3594,3593
Partition 18	3566,3521,3568,3563,3569
Partition 19	3583,3532,3588,3589
Partition 20	3587,3544,3590,3591,3592
Partition 21	3605,3526,3582,3562,3561
