cut	43
Partition 0	3537,3538
Partition 1	3535,3543,3534
Partition 2	3539,3522,3533
Partition 3	3540,3541,3542
Partition 4	3578,3525,3579
Partition 5	3572,3573,3577
Partition 6	3580,3581
Partition 7	3520,3571
Partition 8	3582,3583,3585,3584
Partition 9	3544,3532,3545
Partition 10	3588,3587,3546
Partition 11	3575,3576,3586
Partition 12	3557,3555
Partition 13	3560,3568,3567
Partition 14	3554,3559,3558
Partition 15	3549,3556
Partition 16	3547,3548,3550
Partition 17	3551,3570,3569
Partition 18	3523,3527,3528
Partition 19	3530,3531
Partition 20	3524,3529,3552,3553
Partition 21	3536,3574,3526
Partition 22	3561,3521,3565
Partition 23	3563,3566,3564,3562
