cut	32
Partition 0	3530,3527,3531,3528
Partition 1	3544,3532,3546,3545
Partition 2	3580,3581,3582,3583
Partition 3	3588,3587,3585,3586,3584
Partition 4	3539,3522,3541,3542
Partition 5	3535,3543,3534,3533
Partition 6	3572,3573,3578,3577
Partition 7	3575,3576,3540,3525,3579
Partition 8	3547,3548,3549,3550
Partition 9	3537,3538,3523,3536
Partition 10	3551,3520,3571,3570
Partition 11	3560,3568,3569,3567
Partition 12	3524,3529,3552,3553
Partition 13	3554,3559,3557,3558,3555
Partition 14	3561,3521,3556,3565,3566
Partition 15	3563,3574,3526,3564,3562
