cut	41
Partition 0	3532,3545
Partition 1	3588,3587,3546
Partition 2	3585,3586,3584
Partition 3	3580,3581
Partition 4	3530,3527,3531
Partition 5	3582,3528,3583
Partition 6	3572,3573
Partition 7	3578,3579
Partition 8	3575,3576,3577
Partition 9	3540,3525
Partition 10	3539,3541,3542
Partition 11	3522,3534,3533
Partition 12	3535,3543,3544
Partition 13	3547,3548
Partition 14	3537,3538,3536
Partition 15	3549,3550,3523
Partition 16	3520,3571
Partition 17	3560,3568,3567
Partition 18	3551,3570,3569
Partition 19	3561,3563,3562
Partition 20	3521,3565,3566
Partition 21	3574,3526,3564
Partition 22	3552,3553,3554
Partition 23	3524,3529
Partition 24	3559,3558
Partition 25	3556,3557,3555
