cut	57
Partition 0	3580,3586
Partition 1	3584,3585,3595
Partition 2	3583,3582,3581
Partition 3	3554,3523
Partition 4	3525,3590,3591
Partition 5	3589,3587,3588
Partition 6	3592,3594,3593
Partition 7	3561,3562
Partition 8	3563,3568,3564
Partition 9	3526,3567,3569
Partition 10	3536,3537,3538
Partition 11	3522,3527,3528
Partition 12	3540,3541,3548
Partition 13	3565,3521,3566,3539
Partition 14	3578,3524,3577
Partition 15	3547,3545,3546
Partition 16	3543,3544,3579
Partition 17	3556,3555,3557
Partition 18	3532,3530,3529
Partition 19	3542,3572,3571
Partition 20	3558,3531,3559,3560
Partition 21	3599,3576,3520
Partition 22	3570,3575
Partition 23	3573,3574
Partition 24	3553,3552
Partition 25	3549,3551,3550
Partition 26	3533,3534,3535
Partition 27	3598,3596,3597
