cut	48
Partition 0	3567,3580,3579
Partition 1	3566,3559,3565
Partition 2	3534,3535,3524,3536
Partition 3	3592,3520,3581
Partition 4	3594,3553,3593,3552
Partition 5	3547,3548,3564,3560
Partition 6	3549,3550,3551
Partition 7	3557,3558,3554
Partition 8	3541,3543,3542
Partition 9	3544,3556,3555,3546,3545
Partition 10	3571,3572,3573
Partition 11	3569,3568,3578,3574
Partition 12	3537,3539,3538
Partition 13	3588,3589,3591,3590
Partition 14	3570,3585,3584,3586
Partition 15	3522,3531,3587
Partition 16	3530,3521,3533,3532
Partition 17	3576,3577,3583,3582
Partition 18	3527,3526,3563
Partition 19	3523,3575,3561,3562
Partition 20	3528,3540,3529,3525
