cut	70
Partition 0	3552,3553
Partition 1	3555,3554
Partition 2	3556,3570,3571
Partition 3	3551,3550
Partition 4	3608,3607
Partition 5	3611,3610,3609
Partition 6	3547,3549,3548
Partition 7	3527
Partition 8	3531,3532,3524
Partition 9	3520,3564
Partition 10	3569,3568,3567
Partition 11	3561,3563,3562
Partition 12	3528,3594
Partition 13	3565,3566
Partition 14	3597,3595,3596
Partition 15	3558,3559
Partition 16	3598,3604
Partition 17	3522,3589,3606,3605
Partition 18	3585,3586
Partition 19	3584,3583
Partition 20	3541,3557,3525
Partition 21	3587,3588
Partition 22	3599,3600
Partition 23	3521,3538,3560
Partition 24	3579,3580
Partition 25	3603,3601,3602
Partition 26	3582,3581,3578
Partition 27	3533,3593
Partition 28	3536,3534,3535
Partition 29	3542,3543
Partition 30	3537,3546,3545
Partition 31	3539,3540,3544
Partition 32	3572,3573
Partition 33	3574,3575,3576
Partition 34	3523,3577
Partition 35	3592,3591,3590
Partition 36	3530,3529,3526
