iteration	t
1	7,10,21,50,88,104,259,802,1329,2541,2551,4471
2	16,17,43,53,55,857,1469,3566,5160,5168,8720
3	1,12,24,67,187,349,396,780,1096,3676
4	10,57,99,139,140,214,387,426,514,528,659,1305,1320,1625
5	18,30,147,270,299,301,415,433,576,1295,2477,2488
6	71,88,250,511
7	3,36,127,1019,1312,1436,9828
8	77,158,3055,3396,3422
