cut	60
Partition 0	3612,3589,3588
Partition 1	3609,3610,3611
Partition 2	3526,3573,3603,3602
Partition 3	3593,3594,3595
Partition 4	3569,3570,3568,3565
Partition 5	3572,3566,3571,3563,3564
Partition 6	3585,3586,3587
Partition 7	3584,3583,3577,3582
Partition 8	3579,3580,3581,3576
Partition 9	3539,3542,3540,3545
Partition 10	3561,3560,3547,3546
Partition 11	3613,3562,3578,3528
Partition 12	3525,3553,3555
Partition 13	3523,3590,3606,3591
Partition 14	3608,3607,3604,3605
Partition 15	3599,3600,3601
Partition 16	3527,3597,3554,3598
Partition 17	3529,3521,3567,3592
Partition 18	3551,3548,3552
Partition 19	3522,3530,3537,3538
Partition 20	3558,3559,3557,3556
Partition 21	3532,3533,3596,3575
Partition 22	3534,3535,3536
Partition 23	3520,3549,3550,3574
Partition 24	3541,3544,3524,3543,3531
