cut	70
Partition 0	3581,3580,3584
Partition 1	3553,3523
Partition 2	3566,3565
Partition 3	3542,3543,3544
Partition 4	3525,3564
Partition 5	3569,3567,3568
Partition 6	3529,3541
Partition 7	3527,3526,3528
Partition 8	3533,3530,3532,3531
Partition 9	3602,3603
Partition 10	3578,3606,3607
Partition 11	3601,3600,3520
Partition 12	3598,3599,3597
Partition 13	3554,3579,3577
Partition 14	3585,3586
Partition 15	3590,3595,3596
Partition 16	3594,3593,3592,3591
Partition 17	3535,3536,3576
Partition 18	3537,3539
Partition 19	3538,3582,3583
Partition 20	3588,3589
Partition 21	3604,3524,3587
Partition 22	3558,3559
Partition 23	3557,3522,3555
Partition 24	3560,3561
Partition 25	3562,3572,3571
Partition 26	3563,3556,3570
Partition 27	3616,3615
Partition 28	3618,3575,3617
Partition 29	3540,3545
Partition 30	3547,3574,3573
Partition 31	3534,3521,3546
Partition 32	3549,3550
Partition 33	3548,3551,3552
Partition 34	3608,3609
Partition 35	3610,3611,3612
Partition 36	3605,3613,3614
