cut	40
Partition 0	3572,3571,3525
Partition 1	3559,3529,3530
Partition 2	3573,3580,3581
Partition 3	3524,3577,3568
Partition 4	3531,3520,3579,3578
Partition 5	3527,3528,3534
Partition 6	3533,3535,3545
Partition 7	3543,3539,3544
Partition 8	3537,3536,3538
Partition 9	3542,3532,3541,3522,3540
Partition 10	3566,3583,3582
Partition 11	3585,3584,3546
Partition 12	3554,3565,3564
Partition 13	3526,3547,3549
Partition 14	3551,3552,3553,3550
Partition 15	3556,3523,3548
Partition 16	3570,3567,3569
Partition 17	3560,3561,3562
Partition 18	3557,3555,3558,3563
Partition 19	3574,3575,3576,3521
