cut	72
Partition 0	69,86,17,95
Partition 1	64,62,57,94
Partition 2	9,45,10,14
Partition 3	42,79,81,74
Partition 4	0,88,1,63
Partition 5	65,3,58,26
Partition 6	19,49,84,30
Partition 7	31,44,99,78
Partition 8	89,77,32,61,70
Partition 9	36,48,83,96
Partition 10	28,43,51,4
Partition 11	47,73,54,59
Partition 12	90,33,50,39
Partition 13	15,76,71,80
Partition 14	35,56,66,82,93
Partition 15	2,27,41,52
Partition 16	75,11,68,60
Partition 17	7,40,24,21
Partition 18	22,12,37,87
Partition 19	13,67,6,85
Partition 20	34,97,46,23,55
Partition 21	5,8,91,20
Partition 22	18,25,38,53
Partition 23	16,29,72,92,98
