cut	67
Partition 0	3623,3622,3621
Partition 1	3592,3591,3590
Partition 2	3620,3570,3571,3619
Partition 3	3559,3521,3560,3553
Partition 4	3546,3545,3544
Partition 5	3527,3528,3529
Partition 6	3552,3551,3550,3588
Partition 7	3563,3562,3561
Partition 8	3554,3555,3569,3568
Partition 9	3564,3566,3567
Partition 10	3532,3533,3534,3523
Partition 11	3522,3530,3600
Partition 12	3531,3536,3535,3565
Partition 13	3541,3543,3542
Partition 14	3540,3539,3538,3556
Partition 15	3580,3578,3579
Partition 16	3577,3581,3587,3589
Partition 17	3573,3572,3575,3576
Partition 18	3549,3524,3557
Partition 19	3612,3613,3558
Partition 20	3583,3597,3520
Partition 21	3582,3585,3584,3586
Partition 22	3526,3594,3574
Partition 23	3601,3547,3548,3602
Partition 24	3593,3596,3595
Partition 25	3525,3609,3608,3537
Partition 26	3605,3607,3606
Partition 27	3598,3599,3604,3603
Partition 28	3610,3611,3614,3615
Partition 29	3618,3616,3617
